# Multisine Signal Data
# fmin_desired: 4.000000 Hz
# fmax_desired: 800.000000 Hz
# fmin: 4.000000 Hz
# fmax: 800.000000 Hz
# fs: 8000.000000 Hz
# df: 1.000000 Hz
# df_des: 1.000000 Hz
# N: 2000
# K: 797
# Crest Factor: 2.551366
# Columns: Time_s, Signal
Time_s,Signal
8.0250000000e-02,3.1169084851e-01
8.0375000000e-02,2.6396969969e-01
8.0500000000e-02,2.2560242973e-01
8.0625000000e-02,2.1194650095e-01
8.0750000000e-02,2.2302215307e-01
8.0875000000e-02,2.4269251507e-01
8.1000000000e-02,2.4391892798e-01
8.1125000000e-02,1.9840442191e-01
8.1250000000e-02,8.7414789842e-02
8.1375000000e-02,-8.9905855665e-02
8.1500000000e-02,-3.1366830510e-01
8.1625000000e-02,-5.4704132819e-01
8.1750000000e-02,-7.4578916767e-01
8.1875000000e-02,-8.7070913258e-01
8.2000000000e-02,-8.9911018967e-01
8.2125000000e-02,-8.3166753592e-01
8.2250000000e-02,-6.9236232535e-01
8.2375000000e-02,-5.2135533884e-01
8.2500000000e-02,-3.6288327722e-01
8.2625000000e-02,-2.5189631500e-01
8.2750000000e-02,-2.0364294648e-01
8.2875000000e-02,-2.0956908980e-01
8.3000000000e-02,-2.4096346371e-01
8.3125000000e-02,-2.5933335416e-01
8.3250000000e-02,-2.3029572775e-01
8.3375000000e-02,-1.3652462531e-01
8.3500000000e-02,1.4565500044e-02
8.3625000000e-02,1.9119373264e-01
8.3750000000e-02,3.4595400740e-01
8.3875000000e-02,4.3054443992e-01
8.4000000000e-02,4.1205290303e-01
8.4125000000e-02,2.8562712967e-01
8.4250000000e-02,7.9219547127e-02
8.4375000000e-02,-1.5164126314e-01
8.4500000000e-02,-3.3808811937e-01
8.4625000000e-02,-4.1734372347e-01
8.4750000000e-02,-3.5172217284e-01
8.4875000000e-02,-1.4144009230e-01
8.5000000000e-02,1.7290953244e-01
8.5125000000e-02,5.1942466852e-01
8.5250000000e-02,8.1329721041e-01
8.5375000000e-02,9.7950066444e-01
8.5500000000e-02,9.7331402844e-01
8.5625000000e-02,7.9274272027e-01
8.5750000000e-02,4.7919495914e-01
8.5875000000e-02,1.0618614145e-01
8.6000000000e-02,-2.4065090548e-01
8.6125000000e-02,-4.8644055664e-01
8.6250000000e-02,-5.8623070974e-01
8.6375000000e-02,-5.3505836716e-01
8.6500000000e-02,-3.6633103258e-01
8.6625000000e-02,-1.3948278721e-01
8.6750000000e-02,7.8959459451e-02
8.6875000000e-02,2.3492973795e-01
8.7000000000e-02,3.0108102254e-01
8.7125000000e-02,2.8171871494e-01
8.7250000000e-02,2.0746643308e-01
8.7375000000e-02,1.2199967480e-01
8.7500000000e-02,6.5605176224e-02
8.7625000000e-02,6.1134376443e-02
8.7750000000e-02,1.0689815755e-01
8.7875000000e-02,1.7857584555e-01
8.8000000000e-02,2.3912996974e-01
8.8125000000e-02,2.5305789954e-01
8.8250000000e-02,1.9994246089e-01
8.8375000000e-02,8.2613253143e-02
8.8500000000e-02,-7.2851935289e-02
8.8625000000e-02,-2.2524042503e-01
8.8750000000e-02,-3.3163236034e-01
8.8875000000e-02,-3.6157172817e-01
8.9000000000e-02,-3.0720315119e-01
8.9125000000e-02,-1.8600182898e-01
8.9250000000e-02,-3.5245294868e-02
8.9375000000e-02,9.9850183469e-02
8.9500000000e-02,1.8031577734e-01
8.9625000000e-02,1.8521465803e-01
8.9750000000e-02,1.1718868993e-01
8.9875000000e-02,9.6882901497e-05
9.0000000000e-02,-1.3022956284e-01
9.0125000000e-02,-2.3878446872e-01
9.0250000000e-02,-3.0326343951e-01
9.0375000000e-02,-3.2094378308e-01
9.0500000000e-02,-3.0827403262e-01
9.0625000000e-02,-2.9342952999e-01
9.0750000000e-02,-3.0453402416e-01
9.0875000000e-02,-3.5775331335e-01
9.1000000000e-02,-4.4952732423e-01
9.1125000000e-02,-5.5580469601e-01
9.1250000000e-02,-6.3875547439e-01
9.1375000000e-02,-6.5886984528e-01
9.1500000000e-02,-5.8846906634e-01
9.1625000000e-02,-4.2209294933e-01
9.1750000000e-02,-1.8017953473e-01
9.1875000000e-02,9.5392667963e-02
9.2000000000e-02,3.5267882622e-01
9.2125000000e-02,5.4446093684e-01
9.2250000000e-02,6.4180733634e-01
9.2375000000e-02,6.4209164097e-01
9.2500000000e-02,5.6890263510e-01
9.2625000000e-02,4.6384950275e-01
9.2750000000e-02,3.7284875999e-01
9.2875000000e-02,3.3124460634e-01
9.3000000000e-02,3.5250074170e-01
9.3125000000e-02,4.2408634463e-01
9.3250000000e-02,5.1191400594e-01
9.3375000000e-02,5.7198487655e-01
9.3500000000e-02,5.6560181216e-01
9.3625000000e-02,4.7334001848e-01
9.3750000000e-02,3.0328131624e-01
9.3875000000e-02,9.0728304818e-02
9.4000000000e-02,-1.1080148213e-01
9.4125000000e-02,-2.4482705324e-01
9.4250000000e-02,-2.6896942201e-01
9.4375000000e-02,-1.6874870731e-01
9.4500000000e-02,3.6115135973e-02
9.4625000000e-02,2.9501365780e-01
9.4750000000e-02,5.3873399089e-01
9.4875000000e-02,6.9747843067e-01
9.5000000000e-02,7.1969207704e-01
9.5125000000e-02,5.8647406084e-01
9.5250000000e-02,3.1752814635e-01
9.5375000000e-02,-3.3070763865e-02
9.5500000000e-02,-3.9021418436e-01
9.5625000000e-02,-6.7662451671e-01
9.5750000000e-02,-8.3217542578e-01
9.5875000000e-02,-8.2851593804e-01
9.6000000000e-02,-6.7518742241e-01
9.6125000000e-02,-4.1579767656e-01
9.6250000000e-02,-1.1555043030e-01
9.6375000000e-02,1.5624674097e-01
9.6500000000e-02,3.4380266776e-01
9.6625000000e-02,4.1782126580e-01
9.6750000000e-02,3.8052727552e-01
9.6875000000e-02,2.6178156121e-01
9.7000000000e-02,1.0788713533e-01
9.7125000000e-02,-3.3290977921e-02
9.7250000000e-02,-1.2636035272e-01
9.7375000000e-02,-1.5750712078e-01
9.7500000000e-02,-1.3623605007e-01
9.7625000000e-02,-8.9636039747e-02
9.7750000000e-02,-5.1358817347e-02
9.7875000000e-02,-4.9064485915e-02
9.8000000000e-02,-9.4452878317e-02
9.8125000000e-02,-1.7906738644e-01
9.8250000000e-02,-2.7713435126e-01
9.8375000000e-02,-3.5440143103e-01
9.8500000000e-02,-3.7999483736e-01
9.8625000000e-02,-3.3734660381e-01
9.8750000000e-02,-2.3055720143e-01
9.8875000000e-02,-8.4053086578e-02
9.9000000000e-02,6.4410194425e-02
9.9125000000e-02,1.7517173280e-01
9.9250000000e-02,2.1883498304e-01
9.9375000000e-02,1.8525075154e-01
9.9500000000e-02,8.6417355251e-02
9.9625000000e-02,-4.7608380775e-02
9.9750000000e-02,-1.7840456462e-01
9.9875000000e-02,-2.7126126321e-01
1.0000000000e-01,-3.0565028632e-01
1.0012500000e-01,-2.8065479749e-01
1.0025000000e-01,-2.1363274391e-01
1.0037500000e-01,-1.3267934977e-01
1.0050000000e-01,-6.5563317218e-02
1.0062500000e-01,-2.9025657840e-02
1.0075000000e-01,-2.2229098563e-02
1.0087500000e-01,-2.6747985089e-02
1.0100000000e-01,-1.3250097126e-02
1.0112500000e-01,4.7309732970e-02
1.0125000000e-01,1.7179792152e-01
1.0137500000e-01,3.5649319298e-01
1.0150000000e-01,5.7529059115e-01
1.0162500000e-01,7.8550400620e-01
1.0175000000e-01,9.3971209177e-01
1.0187500000e-01,1.0000000000e+00
1.0200000000e-01,9.5001582055e-01
1.0212500000e-01,8.0082370443e-01
1.0225000000e-01,5.8844196583e-01
1.0237500000e-01,3.6360296584e-01
1.0250000000e-01,1.7680612101e-01
1.0262500000e-01,6.3323540479e-02
1.0275000000e-01,3.2924784816e-02
1.0287500000e-01,6.7654346644e-02
1.0300000000e-01,1.2846396138e-01
1.0312500000e-01,1.6867391776e-01
1.0325000000e-01,1.5001899793e-01
1.0337500000e-01,5.6143410001e-02
1.0350000000e-01,-1.0085658667e-01
1.0362500000e-01,-2.8310172540e-01
1.0375000000e-01,-4.3818599704e-01
1.0387500000e-01,-5.1567236172e-01
1.0400000000e-01,-4.8377114494e-01
1.0412500000e-01,-3.4098715979e-01
1.0425000000e-01,-1.1897109198e-01
1.0437500000e-01,1.2457433770e-01
1.0450000000e-01,3.2109896853e-01
1.0462500000e-01,4.1023651351e-01
1.0475000000e-01,3.5719667828e-01
1.0487500000e-01,1.6348196560e-01
1.0500000000e-01,-1.3220700309e-01
1.0512500000e-01,-4.6321791758e-01
1.0525000000e-01,-7.5181930220e-01
1.0537500000e-01,-9.2906482652e-01
1.0550000000e-01,-9.5225013256e-01
1.0562500000e-01,-8.1532450842e-01
1.0575000000e-01,-5.4964884660e-01
1.0587500000e-01,-2.1517829153e-01
1.0600000000e-01,1.1527915701e-01
1.0612500000e-01,3.7432646188e-01
1.0625000000e-01,5.1588247858e-01
1.0637500000e-01,5.2471249924e-01
1.0650000000e-01,4.1747940389e-01
1.0662500000e-01,2.3559173056e-01
1.0675000000e-01,3.2302907645e-02
1.0687500000e-01,-1.4209339440e-01
1.0700000000e-01,-2.5286146044e-01
1.0712500000e-01,-2.8797766360e-01
1.0725000000e-01,-2.5831426149e-01
1.0737500000e-01,-1.9136199406e-01
1.0750000000e-01,-1.2078097377e-01
1.0762500000e-01,-7.5111928529e-02
1.0775000000e-01,-6.9026373298e-02
1.0787500000e-01,-9.9573360274e-02
1.0800000000e-01,-1.4829012551e-01
1.0812500000e-01,-1.8826137019e-01
1.0825000000e-01,-1.9375612104e-01
1.0837500000e-01,-1.4935659951e-01
1.0850000000e-01,-5.5714535629e-02
1.0862500000e-01,6.9852477223e-02
1.0875000000e-01,1.9810762701e-01
1.0887500000e-01,2.9651911060e-01
1.0900000000e-01,3.3910039526e-01
1.0912500000e-01,3.1442417290e-01
1.0925000000e-01,2.2932182676e-01
1.0937500000e-01,1.0710575638e-01
1.0950000000e-01,-1.9153446618e-02
1.0962500000e-01,-1.1622173359e-01
1.0975000000e-01,-1.6019114731e-01
1.0987500000e-01,-1.4291422250e-01
1.1000000000e-01,-7.3397350540e-02
1.1012500000e-01,2.6223437041e-02
1.1025000000e-01,1.2875125443e-01
1.1037500000e-01,2.1134189783e-01
1.1050000000e-01,2.6309931152e-01
1.1062500000e-01,2.8826305603e-01
1.1075000000e-01,3.0384465321e-01
1.1087500000e-01,3.3243592974e-01
1.1100000000e-01,3.9259038543e-01
1.1112500000e-01,4.9010208039e-01
1.1125000000e-01,6.1333995631e-01
1.1137500000e-01,7.3455358829e-01
1.1150000000e-01,8.1712244548e-01
1.1162500000e-01,8.2669639337e-01
1.1175000000e-01,7.4274311637e-01
1.1187500000e-01,5.6668072063e-01
1.1200000000e-01,3.2368979449e-01
1.1212500000e-01,5.7218468375e-02
1.1225000000e-01,-1.8247479171e-01
1.1237500000e-01,-3.5240207478e-01
1.1250000000e-01,-4.2922120812e-01
1.1262500000e-01,-4.1594849167e-01
1.1275000000e-01,-3.4071552924e-01
1.1287500000e-01,-2.4773522296e-01
1.1300000000e-01,-1.8312722099e-01
1.1312500000e-01,-1.7996597007e-01
1.1325000000e-01,-2.4728375365e-01
1.1337500000e-01,-3.6663318727e-01
1.1350000000e-01,-4.9751123328e-01
1.1362500000e-01,-5.9017430553e-01
1.1375000000e-01,-6.0199892446e-01
1.1387500000e-01,-5.1232119618e-01
1.1400000000e-01,-3.3102520486e-01
1.1412500000e-01,-9.7965417579e-02
1.1425000000e-01,1.2694107383e-01
1.1437500000e-01,2.8026800632e-01
1.1450000000e-01,3.1352087136e-01
1.1462500000e-01,2.0804537685e-01
1.1475000000e-01,-1.8060490640e-02
1.1487500000e-01,-3.1320724267e-01
1.1500000000e-01,-6.0499101422e-01
1.1512500000e-01,-8.1882469046e-01
1.1525000000e-01,-8.9737450006e-01
1.1537500000e-01,-8.1546354053e-01
1.1550000000e-01,-5.8643585434e-01
1.1562500000e-01,-2.5840937582e-01
1.1575000000e-01,9.8343778170e-02
1.1587500000e-01,4.0927583689e-01
1.1600000000e-01,6.1380010410e-01
1.1612500000e-01,6.7910179718e-01
1.1625000000e-01,6.0616011967e-01
1.1637500000e-01,4.2688256057e-01
1.1650000000e-01,1.9368577692e-01
1.1662500000e-01,-3.5220413494e-02
1.1675000000e-01,-2.1067411782e-01
1.1687500000e-01,-3.0363129390e-01
1.1700000000e-01,-3.0987735616e-01
1.1712500000e-01,-2.4770552418e-01
1.1725000000e-01,-1.4983800545e-01
1.1737500000e-01,-5.2322584403e-02
1.1750000000e-01,1.6260207550e-02
1.1762500000e-01,4.2296803545e-02
1.1775000000e-01,2.9508436611e-02
1.1787500000e-01,-4.0822934266e-03
1.1800000000e-01,-3.3315461367e-02
1.1812500000e-01,-3.4824549058e-02
1.1825000000e-01,5.0040390130e-03
1.1837500000e-01,8.5370587947e-02
1.1850000000e-01,1.9098335222e-01
1.1862500000e-01,2.9647614363e-01
1.1875000000e-01,3.7393493712e-01
1.1887500000e-01,4.0126979649e-01
1.1900000000e-01,3.6895367432e-01
1.1912500000e-01,2.8314799297e-01
1.1925000000e-01,1.6430014401e-01
1.1937500000e-01,4.1625373877e-02
1.1950000000e-01,-5.4906104933e-02
1.1962500000e-01,-1.0271864426e-01
1.1975000000e-01,-9.2515402842e-02
1.1987500000e-01,-3.0169615364e-02
1.2000000000e-01,6.5900188471e-02
1.2012500000e-01,1.7101188657e-01
1.2025000000e-01,2.6215845385e-01
1.2037500000e-01,3.2506494212e-01
1.2050000000e-01,3.5807656558e-01
1.2062500000e-01,3.7158080306e-01
1.2075000000e-01,3.8310713753e-01
1.2087500000e-01,4.0969385210e-01
1.2100000000e-01,4.6009311460e-01
1.2112500000e-01,5.2956071364e-01
1.2125000000e-01,5.9924722993e-01
1.2137500000e-01,6.4076565517e-01
1.2150000000e-01,6.2479320983e-01
1.2162500000e-01,5.3112394996e-01
1.2175000000e-01,3.5691541885e-01
1.2187500000e-01,1.2023377878e-01
1.2200000000e-01,-1.4266110315e-01
1.2212500000e-01,-3.8591871463e-01
1.2225000000e-01,-5.6629117431e-01
1.2237500000e-01,-6.5532510397e-01
1.2250000000e-01,-6.4775279459e-01
1.2262500000e-01,-5.6328417562e-01
1.2275000000e-01,-4.4094632160e-01
1.2287500000e-01,-3.2742514833e-01
1.2300000000e-01,-2.6281089932e-01
1.2312500000e-01,-2.6809827104e-01
1.2325000000e-01,-3.3840274395e-01
1.2337500000e-01,-4.4420197875e-01
1.2350000000e-01,-5.4047525051e-01
1.2362500000e-01,-5.8113841730e-01
1.2375000000e-01,-5.3443366525e-01
1.2387500000e-01,-3.9449622997e-01
1.2400000000e-01,-1.8535264610e-01
1.2412500000e-01,4.4180965422e-02
1.2425000000e-01,2.3349675051e-01
1.2437500000e-01,3.2745939737e-01
1.2450000000e-01,2.9293493128e-01
1.2462500000e-01,1.2969060214e-01
1.2475000000e-01,-1.2766084001e-01
1.2487500000e-01,-4.1743814845e-01
1.2500000000e-01,-6.6636150655e-01
1.2512500000e-01,-8.0848487386e-01
1.2525000000e-01,-8.0238868749e-01
1.2537500000e-01,-6.4195433160e-01
1.2550000000e-01,-3.5788024415e-01
1.2562500000e-01,-9.6940880004e-03
1.2575000000e-01,3.2939452847e-01
1.2587500000e-01,5.9060250467e-01
1.2600000000e-01,7.2581780789e-01
1.2612500000e-01,7.1787400391e-01
1.2625000000e-01,5.8254507012e-01
1.2637500000e-01,3.6226854269e-01
1.2650000000e-01,1.1377617264e-01
1.2662500000e-01,-1.0674716760e-01
1.2675000000e-01,-2.5698352049e-01
1.2687500000e-01,-3.1700585774e-01
1.2700000000e-01,-2.9125984949e-01
1.2712500000e-01,-2.0412074769e-01
1.2725000000e-01,-9.0815791835e-02
1.2737500000e-01,1.3442609187e-02
1.2750000000e-01,8.3055428920e-02
1.2762500000e-01,1.0792156414e-01
1.2775000000e-01,9.4365767938e-02
1.2787500000e-01,6.1297231491e-02
1.2800000000e-01,3.3052455542e-02
1.2812500000e-01,3.1164424254e-02
1.2825000000e-01,6.7442758757e-02
1.2837500000e-01,1.4025372817e-01
1.2850000000e-01,2.3492080376e-01
1.2862500000e-01,3.2799935882e-01
1.2875000000e-01,3.9412233056e-01
1.2887500000e-01,4.1343684238e-01
1.2900000000e-01,3.7752210304e-01
1.2912500000e-01,2.9212259408e-01
1.2925000000e-01,1.7592682979e-01
1.2937500000e-01,5.5731208656e-02
1.2950000000e-01,-4.0649749523e-02
1.2962500000e-01,-9.1716061790e-02
1.2975000000e-01,-8.7762085130e-02
1.2987500000e-01,-3.2928106760e-02
1.3000000000e-01,5.6756720129e-02
1.3012500000e-01,1.5872742941e-01
1.3025000000e-01,2.5097850397e-01
1.3037500000e-01,3.1868234037e-01
1.3050000000e-01,3.5821917309e-01
1.3062500000e-01,3.7728549895e-01
1.3075000000e-01,3.9098577634e-01
1.3087500000e-01,4.1513696730e-01
1.3100000000e-01,4.5900403986e-01
1.3112500000e-01,5.1999538924e-01
1.3125000000e-01,5.8233755520e-01
1.3137500000e-01,6.2053515345e-01
1.3150000000e-01,6.0685988350e-01
1.3162500000e-01,5.2069492435e-01
1.3175000000e-01,3.5676533803e-01
1.3187500000e-01,1.2941427325e-01
1.3200000000e-01,-1.2884355517e-01
1.3212500000e-01,-3.7453641637e-01
1.3225000000e-01,-5.6441069034e-01
1.3237500000e-01,-6.6737137544e-01
1.3250000000e-01,-6.7354611170e-01
1.3262500000e-01,-5.9752094271e-01
1.3275000000e-01,-4.7446054112e-01
1.3287500000e-01,-3.4998029235e-01
1.3300000000e-01,-2.6661915888e-01
1.3312500000e-01,-2.5093512207e-01
1.3325000000e-01,-3.0520694868e-01
1.3337500000e-01,-4.0644493713e-01
1.3350000000e-01,-5.1324900022e-01
1.3362500000e-01,-5.7865330992e-01
1.3375000000e-01,-5.6520157608e-01
1.3387500000e-01,-4.5770420134e-01
1.3400000000e-01,-2.6970572564e-01
1.3412500000e-01,-4.1486831365e-02
1.3425000000e-01,1.7008805643e-01
1.3437500000e-01,3.0713261059e-01
1.3450000000e-01,3.2731550477e-01
1.3462500000e-01,2.1668897216e-01
1.3475000000e-01,-4.9726157603e-03
1.3487500000e-01,-2.8795813468e-01
1.3500000000e-01,-5.6459252341e-01
1.3512500000e-01,-7.6617642452e-01
1.3525000000e-01,-8.4032479013e-01
1.3537500000e-01,-7.6408857692e-01
1.3550000000e-01,-5.4947259227e-01
1.3562500000e-01,-2.4008247313e-01
1.3575000000e-01,9.9977823838e-02
1.3587500000e-01,4.0184881545e-01
1.3600000000e-01,6.0812470360e-01
1.3612500000e-01,6.8545086226e-01
1.3625000000e-01,6.3059148147e-01
1.3637500000e-01,4.6889450137e-01
1.3650000000e-01,2.4607544883e-01
1.3662500000e-01,1.5851771571e-02
1.3675000000e-01,-1.7320263483e-01
1.3687500000e-01,-2.8829779009e-01
1.3700000000e-01,-3.1818336408e-01
1.3712500000e-01,-2.7306324807e-01
1.3725000000e-01,-1.7924834758e-01
1.3737500000e-01,-7.0383058935e-02
1.3750000000e-01,2.2227398924e-02
1.3762500000e-01,7.7653203081e-02
1.3775000000e-01,8.9822154847e-02
1.3787500000e-01,6.7574562573e-02
1.3800000000e-01,3.0604395562e-02
1.3812500000e-01,2.6351533398e-03
1.3825000000e-01,3.8212315010e-03
1.3837500000e-01,4.4478617932e-02
1.3850000000e-01,1.2182407198e-01
1.3862500000e-01,2.2055746856e-01
1.3875000000e-01,3.1707446757e-01
1.3887500000e-01,3.8611287251e-01
1.3900000000e-01,4.0797101440e-01
1.3912500000e-01,3.7427057936e-01
1.3925000000e-01,2.9062536951e-01
1.3937500000e-01,1.7543054802e-01
1.3950000000e-01,5.5080777299e-02
1.3962500000e-01,-4.3042266464e-02
1.3975000000e-01,-9.7803401352e-02
1.3987500000e-01,-9.9664184734e-02
1.4000000000e-01,-5.2577407984e-02
1.4012500000e-01,2.8123077418e-02
1.4025000000e-01,1.2116396411e-01
1.4037500000e-01,2.0638265114e-01
1.4050000000e-01,2.7112321913e-01
1.4062500000e-01,3.1387921304e-01
1.4075000000e-01,3.4393083600e-01
1.4087500000e-01,3.7701184168e-01
1.4100000000e-01,4.2837262906e-01
1.4112500000e-01,5.0554801913e-01
1.4125000000e-01,6.0336243160e-01
1.4137500000e-01,7.0310084132e-01
1.4150000000e-01,7.7649585357e-01
1.4162500000e-01,7.9361315515e-01
1.4175000000e-01,7.3235771475e-01
1.4187500000e-01,5.8662669467e-01
1.4200000000e-01,3.7036358809e-01
1.4212500000e-01,1.1589530427e-01
1.4225000000e-01,-1.3335819258e-01
1.4237500000e-01,-3.3394217392e-01
1.4250000000e-01,-4.5406173309e-01
1.4262500000e-01,-4.8242949192e-01
1.4275000000e-01,-4.3149846508e-01
1.4287500000e-01,-3.3390888892e-01
1.4300000000e-01,-2.3298923082e-01
1.4312500000e-01,-1.6996921131e-01
1.4325000000e-01,-1.7162404341e-01
1.4337500000e-01,-2.4203357870e-01
1.4350000000e-01,-3.6099729289e-01
1.4362500000e-01,-4.8972260441e-01
1.4375000000e-01,-5.8226585707e-01
1.4387500000e-01,-5.9948662265e-01
1.4400000000e-01,-5.2148779156e-01
1.4412500000e-01,-3.5489127368e-01
1.4425000000e-01,-1.3273324902e-01
1.4437500000e-01,9.3162771109e-02
1.4450000000e-01,2.6535979200e-01
1.4462500000e-01,3.3599426986e-01
1.4475000000e-01,2.7987360145e-01
1.4487500000e-01,1.0194557912e-01
1.4500000000e-01,-1.6287934978e-01
1.4512500000e-01,-4.5753337030e-01
1.4525000000e-01,-7.1620996968e-01
1.4537500000e-01,-8.7996232930e-01
1.4550000000e-01,-9.1055832686e-01
1.4562500000e-01,-7.9920254794e-01
1.4575000000e-01,-5.6811276660e-01
1.4587500000e-01,-2.6477028562e-01
1.4600000000e-01,4.9533938636e-02
1.4612500000e-01,3.1391208275e-01
1.4625000000e-01,4.8136553829e-01
1.4637500000e-01,5.2839357234e-01
1.4650000000e-01,4.5865607496e-01
1.4662500000e-01,3.0014949595e-01
1.4675000000e-01,9.6936035439e-02
1.4687500000e-01,-1.0228267622e-01
1.4700000000e-01,-2.5581935005e-01
1.4712500000e-01,-3.3805639241e-01
1.4725000000e-01,-3.4386155624e-01
1.4737500000e-01,-2.8757230989e-01
1.4750000000e-01,-1.9715046376e-01
1.4762500000e-01,-1.0529748845e-01
1.4775000000e-01,-4.0015363092e-02
1.4787500000e-01,-1.7134438485e-02
1.4800000000e-01,-3.6712236656e-02
1.4812500000e-01,-8.4105535317e-02
1.4825000000e-01,-1.3522764616e-01
1.4837500000e-01,-1.6436878612e-01
1.4850000000e-01,-1.5228495826e-01
1.4862500000e-01,-9.2231843716e-02
1.4875000000e-01,7.7586080140e-03
1.4887500000e-01,1.2696464305e-01
1.4900000000e-01,2.3776888828e-01
1.4912500000e-01,3.1344053391e-01
1.4925000000e-01,3.3562633509e-01
1.4937500000e-01,2.9938077792e-01
1.4950000000e-01,2.1431283800e-01
1.4962500000e-01,1.0159030077e-01
1.4975000000e-01,-1.2224972879e-02
1.4987500000e-01,-1.0260706667e-01
1.5000000000e-01,-1.5351085428e-01
1.5012500000e-01,-1.6092333079e-01
1.5025000000e-01,-1.3253830818e-01
1.5037500000e-01,-8.3793680283e-02
1.5050000000e-01,-3.1650688694e-02
1.5062500000e-01,1.1802582056e-02
1.5075000000e-01,4.3796538003e-02
1.5087500000e-01,7.1877043604e-02
1.5100000000e-01,1.1106692330e-01
1.5112500000e-01,1.7805020969e-01
1.5125000000e-01,2.8422850914e-01
1.5137500000e-01,4.2992295120e-01
1.5150000000e-01,6.0171281257e-01
1.5162500000e-01,7.7399046126e-01
1.5175000000e-01,9.1454249136e-01
1.5187500000e-01,9.9272045236e-01
1.5200000000e-01,9.8791838664e-01
1.5212500000e-01,8.9588762960e-01
1.5225000000e-01,7.3095665172e-01
1.5237500000e-01,5.2333724597e-01
1.5250000000e-01,3.1207231369e-01
1.5262500000e-01,1.3542389097e-01
1.5275000000e-01,2.1259206836e-02
1.5287500000e-01,-1.9949355970e-02
1.5300000000e-01,2.4413714459e-03
1.5312500000e-01,6.2119976133e-02
1.5325000000e-01,1.2332022272e-01
1.5337500000e-01,1.5099974203e-01
1.5350000000e-01,1.2099287301e-01
1.5362500000e-01,2.7383638056e-02
1.5375000000e-01,-1.1497487728e-01
1.5387500000e-01,-2.7362766560e-01
1.5400000000e-01,-4.0671755399e-01
1.5412500000e-01,-4.7421137752e-01
1.5425000000e-01,-4.4928013805e-01
1.5437500000e-01,-3.2681493104e-01
1.5450000000e-01,-1.2669210683e-01
1.5462500000e-01,1.0932809947e-01
1.5475000000e-01,3.2657998643e-01
1.5487500000e-01,4.7031857551e-01
1.5500000000e-01,4.9928802228e-01
1.5512500000e-01,3.9660901378e-01
1.5525000000e-01,1.7511465215e-01
1.5537500000e-01,-1.2442156640e-01
1.5550000000e-01,-4.4195902873e-01
1.5562500000e-01,-7.1178969500e-01
1.5575000000e-01,-8.7777973181e-01
1.5587500000e-01,-9.0647783409e-01
1.5600000000e-01,-7.9479753697e-01
1.5612500000e-01,-5.7033413402e-01
1.5625000000e-01,-2.8425879896e-01
1.5637500000e-01,1.3527635650e-03
1.5650000000e-01,2.2846897909e-01
1.5662500000e-01,3.5648621510e-01
1.5675000000e-01,3.7068352055e-01
1.5687500000e-01,2.8376228186e-01
1.5700000000e-01,1.3037794262e-01
1.5712500000e-01,-4.3551955365e-02
1.5725000000e-01,-1.9364221244e-01
1.5737500000e-01,-2.8838393801e-01
1.5750000000e-01,-3.1605844716e-01
1.5762500000e-01,-2.8562774342e-01
1.5775000000e-01,-2.2178352403e-01
1.5787500000e-01,-1.5597509428e-01
1.5800000000e-01,-1.1626910826e-01
1.5812500000e-01,-1.1904702671e-01
1.5825000000e-01,-1.6481747862e-01
1.5837500000e-01,-2.3907074426e-01
1.5850000000e-01,-3.1756504300e-01
1.5862500000e-01,-3.7417682078e-01
1.5875000000e-01,-3.8882709040e-01
1.5887500000e-01,-3.5315653513e-01
1.5900000000e-01,-2.7246123321e-01
1.5912500000e-01,-1.6361690273e-01
1.5925000000e-01,-4.9917739052e-02
1.5937500000e-01,4.5423081298e-02
1.5950000000e-01,1.0513544038e-01
1.5962500000e-01,1.2152027763e-01
1.5975000000e-01,9.7062311789e-02
1.5987500000e-01,4.2208951438e-02
1.6000000000e-01,-2.8697747547e-02
1.6012500000e-01,-1.0192525896e-01
1.6025000000e-01,-1.6792036015e-01
1.6037500000e-01,-2.2301094169e-01
1.6050000000e-01,-2.6896194709e-01
1.6062500000e-01,-3.1076315943e-01
1.6075000000e-01,-3.5349544896e-01
1.6087500000e-01,-3.9930071100e-01
1.6100000000e-01,-4.4536449890e-01
1.6112500000e-01,-4.8348519569e-01
1.6125000000e-01,-5.0136597415e-01
1.6137500000e-01,-4.8534035451e-01
1.6150000000e-01,-4.2391241769e-01
1.6162500000e-01,-3.1130269063e-01
1.6175000000e-01,-1.5015376411e-01
1.6187500000e-01,4.7336110442e-02
1.6200000000e-01,2.6032556571e-01
1.6212500000e-01,4.6237844075e-01
1.6225000000e-01,6.2626553493e-01
1.6237500000e-01,7.2965438455e-01
1.6250000000e-01,7.6044237245e-01
1.6262500000e-01,7.2034547023e-01
1.6275000000e-01,6.2555602646e-01
1.6287500000e-01,5.0386053497e-01
1.6300000000e-01,3.8848032398e-01
1.6312500000e-01,3.0986327638e-01
1.6325000000e-01,2.8743218993e-01
1.6337500000e-01,3.2360497933e-01
1.6350000000e-01,4.0206196057e-01
1.6362500000e-01,4.9124487261e-01
1.6375000000e-01,5.5264301376e-01
1.6387500000e-01,5.5194142160e-01
1.6400000000e-01,4.7003313061e-01
1.6412500000e-01,3.1061857756e-01
1.6425000000e-01,1.0180709003e-01
1.6437500000e-01,-1.0931661733e-01
1.6450000000e-01,-2.6819302403e-01
