# Multisine Signal Data
# fmin_desired: 5.000000 Hz
# fmax_desired: 500.000000 Hz
# fmin: 5.000000 Hz
# fmax: 500.000000 Hz
# fs: 5000.000000 Hz
# df: 1.000000 Hz
# df_des: 1.000000 Hz
# N: 1000
# K: 496
# Crest Factor: 1.709223
# Columns: Time_s, Signal
Time_s,Signal
1.3140000000e-01,8.3042903712e-01
1.3160000000e-01,4.5028116479e-01
1.3180000000e-01,2.5891576803e-01
1.3200000000e-01,2.6847525696e-01
1.3220000000e-01,4.5170868709e-01
1.3240000000e-01,7.5328433519e-01
1.3260000000e-01,1.1060185872e+00
1.3280000000e-01,1.4475892184e+00
1.3300000000e-01,1.7336985365e+00
1.3320000000e-01,1.9449518588e+00
1.3340000000e-01,2.0865098805e+00
1.3360000000e-01,2.1814032260e+00
1.3380000000e-01,2.2598612339e+00
1.3400000000e-01,2.3478207791e+00
1.3420000000e-01,2.4578094843e+00
1.3440000000e-01,2.5846612493e+00
1.3460000000e-01,2.7071886536e+00
1.3480000000e-01,2.7953017551e+00
1.3500000000e-01,2.8205085550e+00
1.3520000000e-01,2.7666612328e+00
1.3540000000e-01,2.6375534091e+00
1.3560000000e-01,2.4586817375e+00
1.3580000000e-01,2.2720616098e+00
1.3600000000e-01,2.1250613184e+00
1.3620000000e-01,2.0562148309e+00
1.3640000000e-01,2.0822557555e+00
1.3660000000e-01,2.1906889454e+00
1.3680000000e-01,2.3409111259e+00
1.3700000000e-01,2.4744665471e+00
1.3720000000e-01,2.5321380861e+00
1.3740000000e-01,2.4731199533e+00
1.3760000000e-01,2.2903458849e+00
1.3780000000e-01,2.0166746943e+00
1.3800000000e-01,1.7190385136e+00
1.3820000000e-01,1.4812232905e+00
1.3840000000e-01,1.3796216060e+00
1.3860000000e-01,1.4588939640e+00
1.3880000000e-01,1.7150726419e+00
1.3900000000e-01,2.0919016648e+00
1.3920000000e-01,2.4925241302e+00
1.3940000000e-01,2.8040543869e+00
1.3960000000e-01,2.9285050531e+00
1.3980000000e-01,2.8112837834e+00
1.4000000000e-01,2.4588175725e+00
1.4020000000e-01,1.9397923749e+00
1.4040000000e-01,1.3691819989e+00
1.4060000000e-01,8.7927589549e-01
1.4080000000e-01,5.8575671159e-01
1.4100000000e-01,5.5833590123e-01
1.4120000000e-01,8.0407748242e-01
1.4140000000e-01,1.2677590125e+00
1.4160000000e-01,1.8486134510e+00
1.4180000000e-01,2.4281103201e+00
1.4200000000e-01,2.9004856517e+00
1.4220000000e-01,3.1973593020e+00
1.4240000000e-01,3.3000000000e+00
1.4260000000e-01,3.2368208180e+00
1.4280000000e-01,3.0681911591e+00
1.4300000000e-01,2.8642289398e+00
1.4320000000e-01,2.6828447338e+00
1.4340000000e-01,2.5545812264e+00
1.4360000000e-01,2.4781154711e+00
1.4380000000e-01,2.4266439139e+00
1.4400000000e-01,2.3619640205e+00
1.4420000000e-01,2.2509479022e+00
1.4440000000e-01,2.0788296732e+00
1.4460000000e-01,1.8552272476e+00
1.4480000000e-01,1.6114648950e+00
1.4500000000e-01,1.3906240383e+00
1.4520000000e-01,1.2339160483e+00
1.4540000000e-01,1.1678399347e+00
1.4560000000e-01,1.1960240469e+00
1.4580000000e-01,1.2979745261e+00
1.4600000000e-01,1.4347846313e+00
1.4620000000e-01,1.5598862366e+00
1.4640000000e-01,1.6316826391e+00
1.4660000000e-01,1.6246347388e+00
1.4680000000e-01,1.5360134993e+00
1.4700000000e-01,1.3867831249e+00
1.4720000000e-01,1.2165500657e+00
1.4740000000e-01,1.0738474514e+00
1.4760000000e-01,1.0039835632e+00
1.4780000000e-01,1.0371570574e+00
1.4800000000e-01,1.1795160376e+00
1.4820000000e-01,1.4093441003e+00
1.4840000000e-01,1.6796452784e+00
1.4860000000e-01,1.9271534524e+00
1.4880000000e-01,2.0863607986e+00
1.4900000000e-01,2.1057942352e+00
1.4920000000e-01,1.9628067137e+00
1.4940000000e-01,1.6729443154e+00
1.4960000000e-01,1.2907441688e+00
1.4980000000e-01,9.0061592507e-01
1.5000000000e-01,5.9894571133e-01
1.5020000000e-01,4.7112559465e-01
1.5040000000e-01,5.6909085277e-01
1.5060000000e-01,8.9545916830e-01
1.5080000000e-01,1.3991569472e+00
1.5100000000e-01,1.9846383654e+00
1.5120000000e-01,2.5331280751e+00
1.5140000000e-01,2.9307905333e+00
1.5160000000e-01,3.0964492967e+00
1.5180000000e-01,3.0012494648e+00
1.5200000000e-01,2.6746840228e+00
1.5220000000e-01,2.1951902866e+00
1.5240000000e-01,1.6679743091e+00
1.5260000000e-01,1.1964795912e+00
1.5280000000e-01,8.5578795782e-01
1.5300000000e-01,6.7559611762e-01
1.5320000000e-01,6.3741413101e-01
1.5340000000e-01,6.8620606898e-01
1.5360000000e-01,7.5223774888e-01
1.5380000000e-01,7.7583319263e-01
1.5400000000e-01,7.2704582955e-01
1.5420000000e-01,6.1412625687e-01
1.5440000000e-01,4.7847786019e-01
1.5460000000e-01,3.7826759551e-01
1.5480000000e-01,3.6652846606e-01
1.5500000000e-01,4.7126448679e-01
1.5520000000e-01,6.8423702545e-01
1.5540000000e-01,9.6209941986e-01
1.5560000000e-01,1.2393946495e+00
1.5580000000e-01,1.4490312939e+00
1.5600000000e-01,1.5434795829e+00
1.5620000000e-01,1.5098162811e+00
1.5640000000e-01,1.3738623580e+00
1.5660000000e-01,1.1922397244e+00
1.5680000000e-01,1.0350126457e+00
1.5700000000e-01,9.6443520718e-01
1.5720000000e-01,1.0163366719e+00
1.5740000000e-01,1.1896204603e+00
1.5760000000e-01,1.4466823071e+00
1.5780000000e-01,1.7242022637e+00
1.5800000000e-01,1.9508090023e+00
1.5820000000e-01,2.0664115784e+00
1.5840000000e-01,2.0379290808e+00
1.5860000000e-01,1.8675619921e+00
1.5880000000e-01,1.5920504093e+00
1.5900000000e-01,1.2737796223e+00
1.5920000000e-01,9.8644030283e-01
1.5940000000e-01,7.9884039569e-01
1.5960000000e-01,7.6037247140e-01
1.5980000000e-01,8.9082706234e-01
1.6000000000e-01,1.1760988104e+00
1.6020000000e-01,1.5701993338e+00
1.6040000000e-01,2.0030503214e+00
1.6060000000e-01,2.3927952691e+00
1.6080000000e-01,2.6607633213e+00
1.6100000000e-01,2.7466992753e+00
1.6120000000e-01,2.6215133878e+00
1.6140000000e-01,2.2947989611e+00
1.6160000000e-01,1.8149438665e+00
1.6180000000e-01,1.2609415770e+00
1.6200000000e-01,7.2686327018e-01
1.6220000000e-01,3.0197463707e-01
1.6240000000e-01,5.1056489254e-02
1.6260000000e-01,0.0000000000e+00
1.6280000000e-01,1.3081943081e-01
1.6300000000e-01,3.8791834422e-01
1.6320000000e-01,6.9431400021e-01
1.6340000000e-01,9.7349076442e-01
1.6360000000e-01,1.1706226325e+00
1.6380000000e-01,1.2668162306e+00
1.6400000000e-01,1.2819591876e+00
1.6420000000e-01,1.2652192210e+00
1.6440000000e-01,1.2761723389e+00
1.6460000000e-01,1.3626578447e+00
1.6480000000e-01,1.5426781909e+00
1.6500000000e-01,1.7964890698e+00
1.6520000000e-01,2.0717597126e+00
1.6540000000e-01,2.3003534842e+00
1.6560000000e-01,2.4213155804e+00
1.6580000000e-01,2.4024119908e+00
1.6600000000e-01,2.2528487636e+00
1.6620000000e-01,2.0225786759e+00
1.6640000000e-01,1.7879889655e+00
1.6660000000e-01,1.6283096741e+00
1.6680000000e-01,1.6002607403e+00
1.6700000000e-01,1.7191840271e+00
1.6720000000e-01,1.9529176430e+00
1.6740000000e-01,2.2306096214e+00
1.6760000000e-01,2.4638754255e+00
1.6780000000e-01,2.5737565691e+00
1.6800000000e-01,2.5151185644e+00
1.6820000000e-01,2.2909960280e+00
1.6840000000e-01,1.9526154304e+00
1.6860000000e-01,1.5853038233e+00
1.6880000000e-01,1.2847539838e+00
1.6900000000e-01,1.1308216767e+00
1.6920000000e-01,1.1664073034e+00
1.6940000000e-01,1.3870461675e+00
1.6960000000e-01,1.7433638642e+00
1.6980000000e-01,2.1547477735e+00
1.7000000000e-01,2.5296481354e+00
1.7020000000e-01,2.7866598711e+00
1.7040000000e-01,2.8711251042e+00
1.7060000000e-01,2.7639889378e+00
1.7080000000e-01,2.4821935213e+00
1.7100000000e-01,2.0721120798e+00
1.7120000000e-01,1.5987830433e+00
1.7140000000e-01,1.1338409028e+00
1.7160000000e-01,7.4433666249e-01
1.7180000000e-01,4.8363622633e-01
1.7200000000e-01,3.8480607375e-01
1.7220000000e-01,4.5662083243e-01
1.7240000000e-01,6.8248790297e-01
1.7260000000e-01,1.0228345736e+00
1.7280000000e-01,1.4214245352e+00
1.7300000000e-01,1.8154119984e+00
1.7320000000e-01,2.1477830155e+00
1.7340000000e-01,2.3795955522e+00
1.7360000000e-01,2.4987123657e+00
1.7380000000e-01,2.5220357122e+00
1.7400000000e-01,2.4897620920e+00
1.7420000000e-01,2.4525522576e+00
1.7440000000e-01,2.4550012901e+00
1.7460000000e-01,2.5204628335e+00
1.7480000000e-01,2.6423773127e+00
1.7500000000e-01,2.7855279631e+00
1.7520000000e-01,2.8975162116e+00
1.7540000000e-01,2.9272010533e+00
1.7560000000e-01,2.8441334684e+00
1.7580000000e-01,2.6521937398e+00
1.7600000000e-01,2.3921617167e+00
1.7620000000e-01,2.1314542939e+00
1.7640000000e-01,1.9436430067e+00
1.7660000000e-01,1.8841202998e+00
1.7680000000e-01,1.9700478586e+00
1.7700000000e-01,2.1717569067e+00
1.7720000000e-01,2.4192686751e+00
1.7740000000e-01,2.6226569612e+00
1.7760000000e-01,2.7002311891e+00
1.7780000000e-01,2.6056179738e+00
1.7800000000e-01,2.3448185491e+00
1.7820000000e-01,1.9773054716e+00
1.7840000000e-01,1.6002590327e+00
1.7860000000e-01,1.3204788975e+00
1.7880000000e-01,1.2225307812e+00
1.7900000000e-01,1.3429575118e+00
1.7920000000e-01,1.6584814665e+00
1.7940000000e-01,2.0917003467e+00
1.7960000000e-01,2.5323151714e+00
1.7980000000e-01,2.8672302582e+00
1.8000000000e-01,3.0104298069e+00
1.8020000000e-01,2.9240608666e+00
1.8040000000e-01,2.6253211835e+00
1.8060000000e-01,2.1783819524e+00
1.8080000000e-01,1.6750695055e+00
1.8100000000e-01,1.2109386284e+00
1.8120000000e-01,8.6388881780e-01
1.8140000000e-01,6.8067881751e-01
1.8160000000e-01,6.7344859208e-01
1.8180000000e-01,8.2494507435e-01
1.8200000000e-01,1.0987725324e+00
1.8220000000e-01,1.4503394162e+00
1.8240000000e-01,1.8352137001e+00
1.8260000000e-01,2.2136448143e+00
1.8280000000e-01,2.5520598366e+00
1.8300000000e-01,2.8235056602e+00
1.8320000000e-01,3.0088733162e+00
1.8340000000e-01,3.0995138435e+00
1.8360000000e-01,3.1002472805e+00
1.8380000000e-01,3.0306573137e+00
1.8400000000e-01,2.9226010476e+00
1.8420000000e-01,2.8131589651e+00
1.8440000000e-01,2.7343101846e+00
1.8460000000e-01,2.7025337245e+00
1.8480000000e-01,2.7123668488e+00
1.8500000000e-01,2.7371417519e+00
1.8520000000e-01,2.7377803672e+00
1.8540000000e-01,2.6774397867e+00
1.8560000000e-01,2.5371602330e+00
1.8580000000e-01,2.3266130492e+00
1.8600000000e-01,2.0851909594e+00
1.8620000000e-01,1.8718190203e+00
1.8640000000e-01,1.7459757261e+00
1.8660000000e-01,1.7460086498e+00
1.8680000000e-01,1.8724860645e+00
1.8700000000e-01,2.0832463931e+00
1.8720000000e-01,2.3031650175e+00
1.8740000000e-01,2.4465997405e+00
1.8760000000e-01,2.4457537915e+00
1.8780000000e-01,2.2755499129e+00
1.8800000000e-01,1.9661282200e+00
1.8820000000e-01,1.5977657539e+00
1.8840000000e-01,1.2787308472e+00
1.8860000000e-01,1.1124188209e+00
1.8880000000e-01,1.1640367459e+00
1.8900000000e-01,1.4376861304e+00
1.8920000000e-01,1.8716323886e+00
1.8940000000e-01,2.3538076363e+00
1.8960000000e-01,2.7530733378e+00
1.8980000000e-01,2.9566667926e+00
1.9000000000e-01,2.9022912515e+00
1.9020000000e-01,2.5951288294e+00
1.9040000000e-01,2.1050062411e+00
1.9060000000e-01,1.5453135881e+00
1.9080000000e-01,1.0409035203e+00
1.9100000000e-01,6.9523051212e-01
1.9120000000e-01,5.6652524255e-01
1.9140000000e-01,6.5917170439e-01
1.9160000000e-01,9.3107640416e-01
1.9180000000e-01,1.3126383378e+00
1.9200000000e-01,1.7297144681e+00
1.9220000000e-01,2.1226919834e+00
1.9240000000e-01,2.4562751962e+00
1.9260000000e-01,2.7187196618e+00
1.9280000000e-01,2.9133256361e+00
1.9300000000e-01,3.0474985194e+00
1.9320000000e-01,3.1247699757e+00
1.9340000000e-01,3.1430212969e+00
1.9360000000e-01,3.0988155276e+00
1.9380000000e-01,2.9947103645e+00
1.9400000000e-01,2.8449885445e+00
1.9420000000e-01,2.6759941282e+00
1.9440000000e-01,2.5198472163e+00
1.9460000000e-01,2.4035829828e+00
1.9480000000e-01,2.3382676689e+00
1.9500000000e-01,2.3132239554e+00
1.9520000000e-01,2.2987810558e+00
1.9540000000e-01,2.2575518118e+00
1.9560000000e-01,2.1604874575e+00
1.9580000000e-01,2.0014528650e+00
1.9600000000e-01,1.8039643054e+00
1.9620000000e-01,1.6162817375e+00
1.9640000000e-01,1.4954209647e+00
1.9660000000e-01,1.4852209624e+00
1.9680000000e-01,1.5965465471e+00
1.9700000000e-01,1.7977218488e+00
1.9720000000e-01,2.0201336354e+00
1.9740000000e-01,2.1785934630e+00
1.9760000000e-01,2.2003945777e+00
1.9780000000e-01,2.0531724098e+00
1.9800000000e-01,1.7612454401e+00
1.9820000000e-01,1.4034627009e+00
1.9840000000e-01,1.0917149341e+00
1.9860000000e-01,9.3609850978e-01
1.9880000000e-01,1.0078166552e+00
1.9900000000e-01,1.3123465229e+00
1.9920000000e-01,1.7825198240e+00
1.9940000000e-01,2.2948129036e+00
1.9960000000e-01,2.7044363026e+00
1.9980000000e-01,2.8884053509e+00
